UJAHR,UMONAT,USTUNDE,UWOCHENTAG,UKATEGORIE,UART,UTYP1,ULICHTVERH,IstRad,IstPKW,IstFuss,IstKrad,XGCSWGS84,YGCSWGS84
2023,9,13,4,3,0,1,0,1,0,0,0,7.623535659000026,51.96093906700003
2023,9,11,4,3,0,5,0,1,1,0,0,6.942444009000042,50.958323620000044
2023,9,12,4,2,0,5,0,1,1,0,0,6.944231247000062,50.98265387400005
2023,9,18,4,3,5,2,0,1,1,0,0,6.932221841000057,50.95546919100008
2023,9,13,4,3,4,2,0,1,1,0,0,7.845914440000058,51.65391820500008
2023,9,15,3,3,5,3,0,1,1,0,0,7.62520286900002,51.910307481000075
2023,9,20,3,3,0,1,2,1,0,0,0,7.075970865000045,50.89329079500004
2023,9,9,3,3,0,1,0,1,0,0,0,7.013991726000029,50.97133301900004
2023,9,8,3,3,5,3,0,1,1,0,0,6.896249468000065,51.02586450500007
2023,9,15,3,3,4,2,0,1,1,0,0,6.906637475000025,50.95554075000007
2023,9,7,2,3,0,1,0,1,0,0,0,7.009913661000041,50.95221262500007
2023,9,15,2,2,5,2,0,1,1,0,0,6.892140079000058,50.94660905300003
2023,9,8,2,3,5,3,0,1,1,0,0,6.936367807000067,50.94709354300005
2023,9,12,7,2,0,7,0,1,0,0,0,7.622999953000033,51.96501584300006
2023,9,14,7,3,1,5,0,1,0,0,0,6.927942625000071,50.90958133700008
2023,9,18,6,3,5,3,0,1,1,0,0,7.597849201000031,51.93587128200005
2023,9,11,6,3,5,3,0,1,1,0,0,7.029766692000067,50.87582757500007
2023,9,19,6,3,0,1,1,1,0,0,0,6.903797650000058,50.92414426200003
2023,9,13,6,3,0,5,0,1,1,0,0,6.913783440000032,50.932394490000036
2023,9,12,6,3,1,5,0,1,0,0,0,6.929301410000051,50.92165573200003
2023,9,14,6,3,5,3,0,1,0,0,1,6.958009477000076,50.918653876000064
2023,9,18,6,3,0,1,0,1,0,0,0,6.941050389000054,50.93131087100005
2023,9,17,2,3,0,1,0,1,0,0,0,6.918915323000022,50.946251844000074
2023,9,8,5,2,0,6,0,1,0,0,0,7.624054475000037,51.96214955200003
2023,9,15,5,3,5,3,0,1,1,0,0,7.62786176000003,51.90749159000006
2023,9,16,5,3,2,6,0,1,0,0,0,7.65830962900003,51.96713183500003
2023,9,17,1,2,0,5,0,1,0,0,0,7.614770984000074,51.95783786700008
2023,9,19,5,3,4,6,2,1,0,0,0,7.112806809000062,50.87960309500005
2023,9,17,5,3,5,3,0,1,1,0,0,7.006550773000072,50.94786225800004
2023,9,19,5,3,0,1,2,1,0,0,0,7.017597222000063,50.96437713700004
2023,9,19,5,3,0,7,2,1,1,0,0,6.946539479000023,50.97090410100003
2023,9,9,5,3,1,5,0,1,1,0,0,6.945490361000054,50.978122889000076
2023,9,8,5,3,0,3,0,1,1,0,0,6.928641104000064,50.96803075300005
2023,9,11,5,2,5,3,0,1,0,0,0,6.924507754000047,50.90300910800005
2023,9,0,5,3,0,1,2,1,0,0,0,6.961203129000069,50.92700456100005
2023,9,11,3,3,5,3,0,1,1,0,0,6.890978953000058,50.96908029000008
2023,9,9,5,2,5,3,0,1,1,0,0,7.828371802000049,51.71156408300004
2023,9,13,4,2,5,3,0,1,1,0,0,6.978244715000073,50.91851536000007
2023,9,15,4,3,1,5,0,1,1,0,0,6.834580852000045,50.94810234400006
2023,9,21,4,3,5,3,2,1,1,0,0,6.947466425000073,50.933679504000054
2023,9,16,3,3,5,3,0,1,0,0,0,6.927476816000024,50.96902496000007
2023,9,13,2,2,0,1,0,1,0,0,0,7.092481618000022,50.86291184800007
2023,9,17,2,3,1,5,0,1,1,0,0,6.871143984000071,50.935597382000026
2023,9,18,2,3,0,1,0,1,0,0,0,6.993588621000072,50.88086119400003
2023,9,20,2,2,4,2,2,1,0,0,0,6.940443771000048,50.92315539600003
2023,9,20,2,3,0,1,2,1,0,0,0,6.980392852000023,50.90292487900007
2023,9,17,2,3,0,1,0,1,0,0,0,7.004516412000044,50.885185155000045
2023,9,17,2,3,0,1,0,1,0,0,0,6.934988103000023,50.92781861800006
2023,9,10,2,3,4,6,0,1,1,0,0,6.951436729000022,50.930240593000065
2023,9,9,2,3,0,1,0,1,0,0,0,6.932707300000061,50.94018294800003
2023,9,0,1,3,1,7,2,1,1,0,0,7.653594592000047,51.97018097900008
2023,9,19,1,3,0,3,0,1,0,0,0,7.008463765000045,50.93896257400007
2023,9,13,1,3,6,2,0,1,0,1,0,6.981410985000025,50.94992841700008
2023,9,13,1,3,5,2,0,1,1,0,0,6.968703441000059,50.96648175400003
2023,9,21,1,3,0,1,2,1,0,0,0,6.919553893000057,50.96215540500003
2023,9,14,1,3,4,2,0,1,1,0,0,6.947664454000062,50.93494485100007
2023,9,8,2,3,0,3,0,1,1,0,0,6.944042244000059,50.92378297400006
2023,9,14,7,3,5,7,0,1,0,0,0,7.626035579000074,51.90414792200005
2023,9,16,7,3,0,1,0,1,0,0,0,7.086145686000066,50.876379737000036
2023,9,23,7,3,0,1,2,1,0,0,0,6.849820377000071,50.93103421700005
2023,9,15,7,3,7,1,0,1,0,0,0,6.965685718000032,50.92523194100005
2023,9,23,7,3,3,5,2,1,1,1,0,6.956213552000065,50.94764825900006
2023,9,20,3,3,1,5,2,1,1,0,0,6.958307058000059,50.909623399000054
2023,9,8,6,3,5,3,0,1,0,0,0,6.886020630000075,51.03552520300008
2023,9,17,6,3,0,1,0,1,0,0,0,6.955079169000044,51.01975222000004
2023,9,14,6,3,5,3,0,1,1,0,0,6.882470104000049,50.94332619200003
2023,9,11,2,3,3,7,0,1,1,0,0,6.910941171000047,50.95540506100008
2023,9,11,6,3,5,2,0,1,1,0,0,6.899782377000065,50.93852094600004
2023,9,16,6,3,5,3,0,1,1,0,0,6.955049031000044,50.90183525100008
2023,9,14,6,3,4,6,0,1,0,0,0,6.943744625000022,50.92438000200008
2023,9,21,6,3,0,5,2,1,1,0,0,6.937419189000025,50.936935367000046
2023,9,10,6,3,5,7,0,1,0,0,0,7.820045438000022,51.681773563000036
2023,9,9,6,3,5,3,0,1,1,0,0,7.868165229000056,51.68126812100007
2023,10,5,7,3,5,3,2,1,1,0,0,7.593977628000061,51.97204355100007
2023,10,14,7,3,6,4,0,1,0,1,0,7.002207915000042,50.94026819800007
2023,10,0,7,3,0,1,2,1,0,0,0,6.956246237000073,50.932944629000076
2023,10,18,7,3,6,4,2,1,0,1,0,6.948783703000061,50.93448011400005
2023,10,20,6,3,5,3,2,1,0,0,0,7.001426801000036,50.94348746500003
2023,10,16,5,3,0,3,0,1,1,0,0,7.093771127000025,50.863183648000074
2023,10,12,5,3,5,3,0,1,1,0,0,7.010199378000038,50.97148145400007
2023,10,8,5,3,5,3,0,1,1,0,0,6.960191043000066,50.976961403000075
2023,10,16,5,3,7,1,0,1,0,0,0,6.934768258000076,50.95646068500008
2023,10,12,5,3,0,1,0,1,0,0,0,6.921689855000068,50.91920078600003
2023,10,22,5,2,0,1,2,1,0,0,0,6.941544204000024,50.94022678200008
2023,10,11,5,3,0,2,0,1,1,0,0,6.959693368000046,50.93984684700007
2023,10,18,5,3,0,1,2,1,0,0,0,6.942073680000021,50.944876683000075
2023,10,16,5,3,5,3,0,1,1,0,0,6.950338306000049,50.94921251200003
2023,10,10,5,3,0,1,0,1,0,0,0,6.935003423000069,50.927827413000045
2023,10,9,4,2,4,1,0,1,0,0,0,7.624054475000037,51.96214955200003
2023,10,23,4,3,1,1,2,1,1,0,0,6.987913631000026,50.93828410900005
2023,10,6,4,3,7,1,2,1,0,0,0,6.873240236000072,50.983339760000035
2023,10,13,4,3,0,7,0,1,1,0,0,6.956971993000025,50.942558174000055
2023,10,16,3,3,6,3,0,1,0,1,0,6.933221624000055,50.913598285000035
2023,10,13,3,3,5,2,0,1,1,0,0,6.958603470000071,50.92451121200003
2023,10,16,2,3,3,3,0,1,0,0,0,7.636263439000061,51.984016530000076
2023,10,10,2,2,0,1,0,1,0,0,0,7.629291753000075,51.95892320000007
2023,10,11,2,3,0,1,0,1,0,0,0,7.820541836000075,51.67296987600008
2023,10,20,1,3,1,5,2,1,1,0,0,7.654783587000054,51.92831417100007
2023,10,17,7,3,0,7,0,1,0,1,0,7.039677487000063,50.97798713800006
2023,10,1,7,3,0,1,2,1,0,0,0,6.940616299000055,50.92067481500004
2023,10,19,7,3,0,3,1,1,1,0,0,7.005832552000072,50.96884073800004
2023,10,16,6,3,1,5,0,1,1,0,0,7.623911145000022,51.95219446200008
2023,10,16,6,3,0,1,0,1,0,0,0,6.981368229000054,50.94986757600003
2023,10,9,6,3,0,3,0,1,0,0,0,6.976494155000069,50.92081232400005
2023,10,18,6,3,0,1,0,1,0,0,0,6.900179863000062,50.94589678400007
2023,10,5,6,3,5,3,2,1,1,0,0,6.918672016000073,50.92120725600006
2023,10,18,2,3,5,2,1,1,1,0,0,6.967940554000052,50.91277618400005
2023,10,7,5,2,0,1,2,1,0,0,0,6.99128608500007,50.99487088200004
2023,10,15,5,3,6,4,0,1,0,1,0,6.940373087000069,50.94556447100007
2023,10,0,5,3,0,7,2,1,0,0,0,6.936314202000062,50.928586970000026
2023,10,17,1,3,3,6,0,1,0,0,0,6.95979481300003,50.87283391400007
2023,10,15,4,3,1,5,0,1,1,0,0,7.669617103000064,51.922687351000036
2023,10,14,4,3,1,7,0,1,1,0,0,7.593266117000042,51.95639271400006
2023,10,17,4,3,3,6,1,1,1,0,0,7.103730359000053,50.865600501000074
2023,10,18,4,3,0,3,0,1,1,0,0,7.056994398000029,50.94091331300007
2023,10,13,4,3,0,1,0,1,0,0,0,6.907156385000064,50.95112747500008
2023,10,16,4,3,5,3,0,1,1,0,0,6.864467636000029,50.97761881400004
2023,10,16,4,3,5,3,0,1,1,0,0,7.883395755000038,51.68710687200007
2023,10,21,5,3,0,1,2,1,0,0,0,6.946019773000046,50.942610106000075
2023,10,1,3,3,0,1,2,1,0,0,0,7.621269759000029,51.960800567000035
2023,10,15,2,3,5,2,0,1,1,0,0,7.673946022000052,51.94747313200003
2023,10,18,2,3,5,3,1,1,1,0,0,7.635770414000035,51.960301419000075
2023,10,8,2,3,6,7,0,1,0,1,0,7.000724921000028,50.93664724300004
2023,10,10,2,3,5,2,0,1,1,0,0,6.897974394000073,50.946026062000044
2023,10,16,2,3,0,1,0,1,0,0,0,6.962226711000028,50.92010422800007
2023,10,13,6,3,0,1,0,1,0,0,0,6.973453275000054,50.92791776200005
2023,10,16,2,3,1,5,0,1,1,0,0,7.799313673000029,51.68806250200004
2023,10,17,1,3,2,6,0,1,0,0,0,6.869328798000026,51.06355136900004
2023,10,0,1,3,1,1,2,1,1,0,0,6.915197336000062,50.90869750000007
2023,9,14,7,3,0,4,0,1,0,1,0,7.001099225000075,50.93951592900004
2023,9,17,7,2,0,1,0,1,0,0,0,6.833869776000029,50.94319136100006
2023,9,14,7,3,4,6,0,1,0,0,0,6.943007797000064,50.94651041900005
2023,9,18,6,3,3,7,0,1,1,0,0,7.572985649000032,51.92436487000003
2023,9,17,6,3,0,7,0,1,0,0,0,7.635515300000066,51.938792619000026
2023,9,17,6,3,8,1,0,1,0,0,0,7.642373023000061,51.937196018000066
2023,9,10,6,2,5,2,0,1,1,0,0,7.597133122000059,51.99233313700006
2023,9,8,6,3,0,1,0,1,0,0,0,6.934434347000035,50.91499316900007
2023,10,12,3,2,0,1,0,1,0,0,0,7.571319238000058,51.97070580500008
2023,9,6,5,3,5,3,1,1,1,0,0,7.599787941000045,51.93501592600006
2023,9,16,5,3,5,3,0,1,0,0,0,6.907870299000024,50.952008661000036
2023,9,8,5,3,0,1,0,1,0,0,0,6.940950636000025,50.91861599200007
2023,10,7,2,3,1,7,0,1,1,0,0,6.889882034000038,50.98736352200007
2023,10,13,2,3,0,3,0,1,1,0,0,6.866346735000036,50.97922785700007
2023,10,12,2,3,6,7,0,1,0,1,0,6.938191561000053,50.94044806100004
2023,10,23,1,2,0,1,2,1,0,0,0,6.910328306000054,50.919627638000065
2023,10,0,1,3,1,5,2,1,1,0,0,6.963230676000023,50.95075366100008
2023,10,22,7,3,0,7,2,1,0,0,0,7.623105987000031,51.95664865600003
2023,10,18,7,3,2,6,2,1,1,0,0,7.032177858000068,50.970928385000036
2023,10,13,7,3,5,2,0,1,1,0,0,6.935546815000066,50.94225558000005
2023,10,19,6,3,5,3,2,1,1,0,0,6.903828336000061,50.92418688400005
2023,10,16,6,3,0,7,0,1,1,0,0,6.970193039000037,50.907995397000036
2023,10,8,5,3,0,7,1,1,1,0,0,7.620290562000037,51.93813557100003
2023,10,14,5,3,5,3,0,1,1,0,0,7.58100967300004,51.93008944500008
2023,10,17,5,2,6,6,0,1,0,1,0,7.006597283000076,50.94046614400003
2023,10,16,5,3,5,3,0,1,1,0,0,6.921080212000049,50.95071302000008
2023,10,18,5,3,1,2,1,1,0,0,0,6.942184095000073,50.91078692500008
2023,10,14,4,2,0,5,0,1,1,0,0,7.005813113000045,50.95649185900004
2023,10,13,4,3,0,1,0,1,0,0,0,6.94325249000002,50.987067876000026
2023,10,7,4,3,1,5,1,1,1,0,0,6.927435420000052,50.92350800500003
2023,10,10,5,3,1,5,0,1,0,0,0,6.941462295000065,50.93241076000004
2023,10,14,3,3,5,2,0,1,1,0,0,7.571612740000035,51.92876642400006
2023,10,16,3,3,3,6,0,1,0,0,0,7.621371657000054,51.977567244000056
2023,10,8,3,3,0,1,0,1,0,0,0,7.02219535200004,50.98003311200006
2023,10,7,3,3,5,2,2,1,1,0,0,6.939133051000056,50.95809474300006
2023,10,8,3,3,0,7,1,1,1,0,0,6.949531767000053,50.96177524800004
2023,10,19,3,3,0,1,2,1,0,0,0,6.962217435000071,50.91148886000008
2023,10,7,2,3,6,6,0,1,0,1,0,7.643370557000026,51.95898592900005
2023,10,13,2,3,5,2,0,1,1,0,0,7.580973984000025,51.96690864300007
2023,10,15,2,2,0,3,0,1,0,0,0,7.069741898000075,50.97009903700007
2023,10,15,2,3,5,3,0,1,1,0,0,6.835770161000028,50.94211665800003
2023,10,21,1,3,4,6,2,1,0,0,0,7.626219997000021,51.95703453400006
2023,10,11,1,3,0,7,0,1,1,0,0,6.921005637000064,50.94362044700006
2023,10,15,7,3,5,2,0,1,1,0,0,7.673344318000034,51.900791498000046
2023,10,15,7,3,0,3,0,1,1,0,0,7.100557004000052,50.85610563700004
2023,10,16,7,3,1,5,0,1,1,0,0,7.007882719000065,50.960653308000076
2023,10,14,7,3,8,1,0,1,0,0,0,7.082567815000061,50.97198009600004
2023,10,9,7,3,5,2,0,1,1,0,0,6.99724605800003,50.89126642300005
2023,10,7,6,3,3,6,2,1,1,0,0,6.943985867000038,50.96718436700007
2023,10,13,6,3,5,3,0,1,1,0,0,7.016580001000023,50.95986130800003
2023,10,7,6,3,5,3,2,1,1,0,0,6.914461323000069,50.92766339800005
2023,10,8,6,3,5,3,0,1,1,0,0,6.904224268000064,50.919474638000054
2023,10,8,5,3,0,6,0,1,0,0,0,7.627949178000051,51.95510051300005
2023,10,7,5,3,0,2,1,1,1,0,0,7.647470356000042,51.90777516300005
2023,10,8,5,3,5,3,0,1,0,0,0,6.950643269000068,50.953900900000065
2023,10,9,5,2,1,5,0,1,1,0,0,6.955015725000067,50.96454564900006
2023,10,7,5,3,0,1,2,1,0,0,0,6.908746714000074,50.96747386100003
2023,10,12,5,3,5,3,0,1,1,0,0,6.899591871000041,50.95312936100004
2023,10,23,5,2,0,3,2,1,1,0,0,6.948610313000074,50.93264886000003
2023,10,19,5,3,1,5,2,1,1,0,0,6.93645903700002,50.917631879000055
2023,10,17,4,3,0,1,0,1,0,0,0,6.925054850000038,50.951127685000074
2023,10,14,3,3,1,1,0,1,1,0,0,7.593948212000043,51.95528116500003
2023,10,12,3,3,7,7,0,1,0,0,0,7.619757335000031,51.94237368800003
2023,10,17,3,3,5,3,0,1,1,0,0,6.895911846000047,50.98198465000007
2023,10,17,3,3,5,2,0,1,1,0,0,6.899352728000054,50.921903188000044
2023,10,16,3,3,2,6,0,1,1,0,0,6.924409483000034,50.91770849000005
2023,10,13,3,3,2,6,0,1,1,0,0,6.971451818000048,50.90472650500004
2023,10,14,3,3,1,5,0,1,1,0,0,6.941509038000049,50.911032687000045
2023,10,8,3,3,5,1,0,1,0,0,0,6.943942261000075,50.92369217000004
2023,10,18,3,3,5,3,0,1,1,0,0,6.949478202000023,50.91860697800007
2023,10,7,2,2,1,5,1,1,1,0,0,6.992261776000021,50.985633893000056
2023,10,10,2,3,0,7,0,1,0,0,0,6.896130450000044,50.92746746600005
2023,10,8,2,3,4,6,0,1,1,0,0,7.618324323000024,51.96916878600007
2023,10,9,2,3,5,3,0,1,1,0,0,7.575430331000064,51.929860407000035
2023,10,5,2,3,5,3,2,1,1,0,0,6.868675321000069,51.063930163000066
2023,10,14,2,3,1,7,0,1,1,0,0,6.858487031000038,50.93467193500004
2023,10,11,2,3,5,3,0,1,1,0,0,6.949245447000067,50.916778441000076
2023,10,8,2,3,5,3,0,1,1,0,0,6.957811392000053,50.95815028100003
2023,11,14,6,3,0,3,0,1,0,0,0,7.633357012000033,51.96032064800005
2023,11,15,6,3,0,5,0,1,1,0,0,7.046055996000064,50.93672424300007
2023,11,9,6,3,0,1,0,1,0,0,0,6.934702986000048,50.96399881700006
2023,11,11,6,3,0,1,0,1,0,0,0,6.919868200000053,50.92158920600008
2023,11,14,6,3,5,2,0,1,1,0,0,6.919908067000051,50.92530030800003
2023,11,10,6,3,0,2,0,1,1,0,0,6.959709987000053,50.93984581600006
2023,11,13,5,3,2,6,0,1,1,0,0,7.652681835000067,51.95879785100004
2023,11,16,5,3,8,1,0,1,0,0,0,7.564760104000072,51.96001290100003
2023,11,18,5,3,0,1,2,1,0,0,0,7.633356069000058,51.96032113000007
2023,11,18,5,3,3,6,2,1,1,0,0,7.006764371000031,50.94701343700007
2023,11,18,5,3,0,1,2,1,0,0,0,6.973371836000069,50.93675585300008
2023,11,9,5,3,1,5,0,1,1,0,0,6.911163245000068,50.92698234900007
2023,11,17,5,3,5,2,2,1,1,0,0,7.833868266000025,51.70785684500004
2023,11,20,4,3,3,6,2,1,1,0,0,7.626305201000037,51.97166787200007
2023,11,18,4,3,5,2,2,1,1,0,0,6.956053609000037,50.941741560000025
2023,11,15,3,3,0,1,0,1,0,0,0,6.923338516000058,50.96146678900004
2023,11,14,3,3,5,2,0,1,1,0,0,7.779471468000054,51.67422208100004
2023,11,11,2,3,2,7,0,1,0,0,0,6.977216881000061,50.93693884800007
2023,11,8,2,3,5,3,1,1,1,0,0,6.90955570400007,50.96291248600005
2023,11,14,2,3,0,5,0,1,1,0,0,6.912393091000069,50.964898746000074
2023,11,11,2,3,5,3,0,1,1,0,0,6.997875626000052,50.88783180200005
2023,11,17,2,3,0,5,1,1,1,0,0,6.920596599000021,50.929896015000054
2023,11,15,4,3,0,1,0,1,0,0,0,7.018714313000032,50.94025170700007
2023,11,17,1,3,3,6,1,1,0,0,0,7.628697088000024,51.964867534000064
2023,11,12,7,3,0,4,0,1,0,1,0,6.960511548000056,50.980752418000066
2023,11,21,7,3,6,4,2,1,0,1,0,6.928096534000076,50.91292885000007
2023,11,13,7,2,4,6,0,1,0,0,0,6.94181965100006,50.93174073200004
2023,11,9,5,3,1,5,0,1,1,0,0,7.07493052600006,50.976141978000044
2023,11,22,6,3,5,3,2,1,1,0,0,6.835393886000077,50.935736173000066
2023,11,10,6,3,4,6,0,1,0,0,0,6.937246222000056,50.91875934900003
2023,11,16,6,2,0,1,2,1,0,0,0,6.923459579000053,50.91947591700006
2023,11,6,6,3,1,5,1,1,1,0,0,6.938576459000046,50.93977589600007
2023,11,15,6,3,5,3,0,1,1,0,0,6.960541448000072,50.93507222000005
2023,11,22,5,3,0,7,2,1,0,0,0,6.912688384000035,50.953998554000066
2023,11,14,5,2,5,3,0,1,1,0,0,6.92422252800003,50.91756484300004
2023,11,13,5,3,5,2,0,1,1,0,0,6.942110199000069,50.94486202100006
2023,11,17,2,3,0,3,2,1,1,0,0,6.936276453000062,50.92858579400007
2023,11,14,4,3,4,6,0,1,1,0,0,6.936298473000022,50.94028506700005
2023,11,14,3,3,1,5,0,1,0,0,0,7.654655889000026,51.963337325000055
2023,11,10,3,3,0,1,0,1,0,0,0,6.913371247000043,50.953715497000076
2023,11,6,3,3,3,2,2,1,1,0,0,6.940373087000069,50.94556447100007
2023,11,6,3,3,0,1,1,1,0,0,0,6.94258269200003,50.935919100000035
2023,11,14,2,3,4,6,0,1,1,0,0,7.59051101700004,51.958143378000045
2023,11,14,2,3,2,2,0,1,1,0,0,7.627837530000022,51.96863487600007
2023,11,0,2,2,0,1,2,1,0,0,0,7.066428742000028,50.98728796800003
2023,11,5,2,3,1,5,1,1,1,0,0,6.980328374000067,51.00384453500004
2023,11,9,2,2,5,2,0,1,1,0,0,6.888078113000063,50.947081593000064
2023,11,15,2,3,3,6,0,1,0,0,1,6.922004635000064,50.95049510100006
2023,11,8,2,3,5,2,0,1,1,0,0,6.936980710000057,50.91832797600006
2023,11,8,2,3,3,5,0,1,1,0,0,6.932731837000063,50.93797421000005
2023,11,9,6,3,5,3,0,1,1,0,0,6.979679566000073,50.96755577600004
2023,11,11,1,3,5,3,0,1,1,0,0,7.711998540000025,51.99474366000004
2023,11,15,1,3,0,1,0,1,0,0,0,6.941571826000029,50.91048679600004
2023,11,14,1,3,3,5,0,1,1,0,0,6.917274810000038,50.928451118000055
2023,11,18,2,3,5,3,2,1,1,0,0,7.006571594000036,50.948188618000074
2023,11,10,6,3,3,2,0,1,0,0,0,7.670999728000027,51.95033860900003
2023,11,10,7,2,0,1,0,1,0,0,0,6.947957813000073,50.96348545700005
2023,11,11,7,3,5,2,0,1,0,0,1,6.906637475000025,50.95554075000007
2023,11,18,7,3,0,1,2,1,0,0,0,6.861863157000073,50.95956554300005
2023,11,9,7,3,5,3,0,1,1,0,0,6.899985393000065,50.95778572300003
2023,11,14,6,3,6,6,0,1,0,1,0,7.673237942000071,51.946622372000036
2023,11,12,6,2,5,6,0,1,0,0,0,7.623200544000042,51.95344408700004
2023,11,16,6,3,5,3,0,1,1,0,0,7.024703050000028,50.90090397100005
2023,11,12,6,3,3,2,0,1,0,0,0,6.928322122000054,50.950286377000054
2023,11,19,6,2,5,3,2,1,1,0,0,6.92947451200007,50.941139967000026
2023,11,2,6,2,0,1,2,1,0,0,0,6.931413415000065,50.92605659900005
2023,11,13,6,3,0,1,0,1,0,0,0,6.912817897000025,50.919969510000044
2023,11,12,6,3,0,1,0,1,0,0,0,6.92608785300007,50.92376231700007
2023,11,11,4,3,2,2,0,1,1,0,0,6.890738818000045,50.946769162000066
2023,11,12,6,3,0,1,0,1,0,0,0,7.808948072000021,51.68827883500006
2023,11,12,5,3,0,1,0,1,0,0,0,6.949110481000048,50.967592885000045
2023,11,13,5,3,0,5,0,1,1,0,0,6.95855070500005,50.96324763700005
2023,11,14,5,2,5,3,0,1,1,0,0,6.888030628000024,50.96926592900007
2023,11,16,5,3,5,2,0,1,1,0,0,6.916567852000071,50.94732767800008
2023,11,14,2,3,2,7,0,1,1,0,0,7.748327668000059,51.69741544300007
2023,11,14,4,2,1,5,0,1,1,0,0,6.983612356000037,50.912784860000045
2023,11,13,4,3,6,6,0,1,0,1,0,7.04879250700003,50.87352588400006
2023,11,0,4,3,7,1,2,1,0,0,0,6.950527277000049,50.954056484000034
2023,11,19,4,3,7,7,2,1,0,1,0,6.901426687000026,50.95514283700004
2023,11,0,4,3,8,1,2,1,0,0,0,6.919316670000057,50.92139109200008
2023,11,12,4,2,0,4,0,1,0,1,0,6.957834149000064,50.92720629000007
2023,11,15,6,3,5,2,0,1,1,0,0,6.943043767000063,50.93515888600007
2023,11,13,4,2,5,3,0,1,0,0,0,7.72502653600003,51.66145242500005
2023,10,16,3,3,5,3,0,1,0,0,0,7.623354913000071,51.966918805000034
2023,10,8,3,3,5,2,1,1,1,0,0,7.594527081000024,51.97177817800008
2023,10,7,3,3,4,6,2,1,1,0,0,7.553900395000028,51.951908443000036
2023,10,13,3,3,5,5,0,1,1,0,0,6.855052615000034,51.00181306500008
2023,10,18,3,2,4,6,2,1,0,0,0,6.931324309000047,50.93134133700005
2023,10,12,3,3,5,3,0,1,1,0,0,6.950490782000031,50.94927095800006
2023,10,10,3,3,0,5,0,1,1,0,0,6.950464453000052,50.94926086600003
2023,12,13,4,3,0,1,0,1,0,0,0,6.940948151000043,50.914244920000044
2023,12,7,3,3,5,2,2,1,1,0,0,7.597058945000072,51.93624560100005
2023,12,16,3,3,0,1,1,1,0,0,0,6.918984017000071,50.91206647000007
2023,12,10,3,3,5,3,0,1,1,0,0,6.947727652000026,50.92671009400004
2023,12,17,2,3,1,6,0,1,1,0,0,7.664233619000072,51.958567962000075
2023,12,20,2,3,3,2,2,1,0,0,0,7.63381249400004,51.95588452000004
2023,12,8,2,3,0,6,0,1,1,0,0,7.636428258000024,51.96305960600006
2023,12,18,2,3,3,6,2,1,1,0,0,6.90048173200006,50.96237169500006
2023,12,7,6,3,5,2,1,1,0,0,0,6.925320130000046,50.97108730000008
2023,12,12,6,3,0,3,0,1,1,0,0,6.886243167000032,50.96447352600006
2023,12,1,6,2,8,1,2,1,0,0,0,6.926236532000075,50.91909433200004
2023,12,13,6,3,5,3,0,1,1,0,0,6.942289440000025,50.925640599000076
2023,11,18,5,3,0,7,2,1,0,0,0,7.623529808000058,51.96092586700007
2023,11,16,5,3,0,6,1,1,1,0,0,6.960300284000027,50.918703349000054
2023,11,15,5,3,5,2,0,1,1,0,0,6.940373087000069,50.94556447100007
2023,11,11,5,3,0,1,0,1,0,0,0,7.899846572000058,51.68423205900007
2023,11,7,4,3,4,6,2,1,1,0,0,7.647482557000046,51.953700455000046
2023,11,14,4,3,5,3,0,1,1,0,0,7.049007965000044,50.86758384800004
2023,11,9,4,3,5,3,0,1,1,0,0,7.068282117000024,50.975396044000036
2023,11,8,4,3,0,7,1,1,0,0,0,6.928420832000029,50.92233448400003
2023,11,8,4,3,0,7,2,1,0,0,0,6.928412640000033,50.92234404800007
2023,11,12,4,3,0,1,0,1,0,0,0,6.934304466000071,50.91484064400004
2023,12,21,3,2,6,4,2,1,0,1,0,6.945277083000065,50.923965973000065
2023,11,6,3,3,5,3,2,1,1,0,0,6.921282922000046,50.922908849000066
2023,11,16,3,2,5,2,2,1,1,0,0,6.920152796000025,50.880817431000025
2023,11,8,2,3,0,5,0,1,1,0,0,7.636296482000034,51.983847214000036
2023,11,21,2,3,5,3,2,1,0,0,0,6.91956045400002,51.03219887300003
2023,11,16,2,3,0,1,2,1,0,0,0,6.918948858000022,50.92128157600007
2023,11,16,2,3,9,1,2,1,0,0,0,7.766432833000067,51.65421660800007
2023,11,11,1,3,5,2,0,1,1,0,0,6.937703458000044,50.94039373500004
2023,11,13,7,2,4,1,0,1,1,0,0,6.905904961000033,51.011859849000075
2023,11,8,6,3,3,6,0,1,1,0,0,6.943961546000025,50.96729920400003
2023,11,15,6,3,5,3,0,1,1,0,0,6.899136505000058,50.96487388300005
2023,11,7,6,3,0,1,0,1,0,0,0,6.940985056000045,50.91455743600005
2023,11,19,5,3,5,3,2,1,1,0,0,7.639334077000058,51.966681003000076
2023,11,17,5,3,0,6,2,1,1,0,0,7.610889820000068,51.945478567000066
2023,11,10,5,3,5,3,0,1,1,0,0,7.819246147000058,51.68022746200006
2023,11,17,4,2,0,1,2,1,0,0,0,7.590634244000057,51.958035101000064
2023,11,7,4,3,0,1,1,1,0,0,0,6.954594922000069,51.025064686000064
2023,11,11,4,3,5,3,0,1,0,0,0,6.906144704000042,50.96007732900006
2023,11,9,4,3,0,1,0,1,1,0,0,6.901323848000061,50.926046615000075
2023,11,10,4,3,5,3,0,1,1,0,0,6.961255497000025,50.92242140600007
